label,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z
L,0.0,0.0,0.0,-0.0426640510559082,-0.006325125694274902,-0.022548692871623643,-0.08663445711135864,-0.038331568241119385,-0.03855343033819736,-0.12619811296463013,-0.05483347177505493,-0.05470257868319095,-0.15798813104629517,-0.057762742042541504,-0.07098913063555301,-0.06949621438980103,-0.16570642590522766,-0.025285963539772638,-0.07514119148254395,-0.2511984705924988,-0.047487507213645586,-0.07449853420257568,-0.30182066559791565,-0.06144761909990848,-0.07333499193191528,-0.3499681055545807,-0.07117234786301196,-0.038975298404693604,-0.1746979057788849,-0.0260682465627724,-0.031073272228240967,-0.20840030908584595,-0.06180475150495113,-0.026356160640716553,-0.13494873046875,-0.07028230150490344,-0.02879965305328369,-0.09287789463996887,-0.06861041357069553,-0.008798539638519287,-0.17096808552742004,-0.029507538874440797,-0.0003330111503601074,-0.19326597452163696,-0.06398063768892825,-0.0015228986740112305,-0.12252238392829895,-0.05931817238479198,-0.008678555488586426,-0.08531719446182251,-0.04741653298287929,0.0184822678565979,-0.15790364146232605,-0.034424389351897844,0.026709794998168945,-0.1935361623764038,-0.05484116693287433,0.021004319190979004,-0.14473524689674377,-0.04852436726241649,0.011149585247039795,-0.11399748921394348,-0.03870779891758502
L,0.0,0.0,0.0,-0.045328497886657715,-0.009759664535522461,-0.01988383370196445,-0.08954548835754395,-0.041653990745544434,-0.0343098080412112,-0.13086211681365967,-0.061660706996917725,-0.04937789949333293,-0.16265004873275757,-0.06666433811187744,-0.0647741107896529,-0.06997400522232056,-0.17142027616500854,-0.019519613932128976,-0.07755565643310547,-0.2562657594680786,-0.040572531397696565,-0.07849323749542236,-0.3063730001449585,-0.05498950543558223,-0.07882875204086304,-0.35417845845222473,-0.06536109733140094,-0.03979456424713135,-0.17770066857337952,-0.02112352276897056,-0.03736907243728638,-0.2138957381248474,-0.056030895437356065,-0.03270900249481201,-0.1378617286682129,-0.06515502917325122,-0.03311777114868164,-0.09441971778869629,-0.06411620962178333,-0.00946873426437378,-0.17152857780456543,-0.025206923361178468,-0.005945324897766113,-0.19728469848632812,-0.05834051209246738,-0.007819414138793945,-0.12305518984794617,-0.05314208554780109,-0.01362299919128418,-0.08414822816848755,-0.04120378928935153,0.017777562141418457,-0.15709048509597778,-0.030623413498755525,0.022257506847381592,-0.19101402163505554,-0.04999808582222087,0.015172421932220459,-0.13948053121566772,-0.04294204327022655,0.006828963756561279,-0.10898426175117493,-0.03283403056418521
L,0.0,0.0,0.0,-0.04663252830505371,-0.010648369789123535,-0.01948255394339604,-0.09093087911605835,-0.04313480854034424,-0.033805896534920166,-0.13048899173736572,-0.06399041414260864,-0.04905219842433972,-0.16147881746292114,-0.070900559425354,-0.06466507260441823,-0.06926274299621582,-0.17215362191200256,-0.01832492557108445,-0.07628941535949707,-0.2584437429904938,-0.03889444564223332,-0.07797855138778687,-0.3113950490951538,-0.05264393334031148,-0.07869631052017212,-0.3601764440536499,-0.06256793533206029,-0.039834022521972656,-0.176394522190094,-0.020726817666888664,-0.04252499341964722,-0.21722763776779175,-0.0559940384769444,-0.03878837823867798,-0.14058071374893188,-0.0645823190057282,-0.03686881065368652,-0.09539586305618286,-0.06259339396595998,-0.009815335273742676,-0.16808927059173584,-0.025793847634792755,-0.011178553104400635,-0.197983056306839,-0.05932241026997609,-0.013236522674560547,-0.12448573112487793,-0.053857349797487686,-0.016401231288909912,-0.08439868688583374,-0.0412438670241837,0.01876986026763916,-0.15183880925178528,-0.03222611267805142,0.0188370943069458,-0.1933302879333496,-0.05209454615354581,0.010961472988128662,-0.14420735836029053,-0.045258955105543563,0.0037646889686584473,-0.11205536127090454,-0.03509598691701932
L,0.0,0.0,0.0,-0.046069979667663574,-0.010988056659698486,-0.01788711290549827,-0.09061694145202637,-0.04516732692718506,-0.03105169277381492,-0.12951362133026123,-0.06616580486297607,-0.04522756788622928,-0.16002756357192993,-0.07286655902862549,-0.059823899750824694,-0.06787216663360596,-0.17412826418876648,-0.016690087725635294,-0.07468736171722412,-0.2598367929458618,-0.03617464679967952,-0.0766063928604126,-0.3126019537448883,-0.04883336204778743,-0.0776861310005188,-0.36029329895973206,-0.05803555924188686,-0.038991570472717285,-0.17752701044082642,-0.019799676944728617,-0.04352009296417236,-0.21797049045562744,-0.05411327931773258,-0.040098607540130615,-0.1407894790172577,-0.06184101778757167,-0.0368804931640625,-0.09508460760116577,-0.059187486057396654,-0.009253263473510742,-0.16866713762283325,-0.025491672788973574,-0.011799931526184082,-0.19752466678619385,-0.058516240899677996,-0.01437145471572876,-0.12336885929107666,-0.052944868092652086,-0.016935110092163086,-0.0837673544883728,-0.04027894440781665,0.019668996334075928,-0.152666836977005,-0.032375707512017016,0.018253326416015625,-0.1918688714504242,-0.05196776542555881,0.009763538837432861,-0.14133501052856445,-0.0451565526772697,0.0030437707901000977,-0.11002126336097717,-0.03508068550121379
L,0.0,0.0,0.0,-0.047555625438690186,-0.01167374849319458,-0.01702966522587701,-0.09206688404083252,-0.04428911209106445,-0.029309956172241414,-0.13191908597946167,-0.06399321556091309,-0.04272699896408483,-0.16303658485412598,-0.0685262680053711,-0.05660929326130315,-0.07033538818359375,-0.17359575629234314,-0.01389892567111417,-0.07577717304229736,-0.2587563395500183,-0.032746886649860585,-0.07713431119918823,-0.3104737401008606,-0.04549221862269803,-0.07706105709075928,-0.3589564114809036,-0.05483378265215322,-0.04159635305404663,-0.17706894874572754,-0.01675796676589414,-0.04291719198226929,-0.2230788767337799,-0.04933419991446897,-0.037878572940826416,-0.1456499695777893,-0.05675277281714841,-0.03436172008514404,-0.10111305117607117,-0.0542915256710188,-0.011873900890350342,-0.16864049434661865,-0.02215724792493745,-0.011976003646850586,-0.2025279402732849,-0.05301422048522397,-0.013165116310119629,-0.1284646987915039,-0.04645032603455945,-0.01582235097885132,-0.09001630544662476,-0.033681029269232,0.016253232955932617,-0.15152594447135925,-0.02877835165871545,0.016498327255249023,-0.19514736533164978,-0.04629902336908742,0.009603023529052734,-0.1445625126361847,-0.0381755920143263,0.0031452178955078125,-0.11344882845878601,-0.027602152714266026
L,0.0,0.0,0.0,-0.049258291721343994,-0.013915836811065674,-0.01751925976315505,-0.09261512756347656,-0.04319310188293457,-0.030713614014182156,-0.1331433653831482,-0.06425541639328003,-0.0451485588524676,-0.1643918752670288,-0.06995713710784912,-0.05999672779181964,-0.06999307870864868,-0.17326778173446655,-0.014071412322316235,-0.0752636194229126,-0.2592654824256897,-0.033836070385966366,-0.07596796751022339,-0.3111218810081482,-0.047584846553597515,-0.075222909450531,-0.35998351871967316,-0.05741932236889369,-0.041439950466156006,-0.17723208665847778,-0.016365196493659084,-0.04225611686706543,-0.22305038571357727,-0.04940082499125964,-0.03771406412124634,-0.14599421620368958,-0.056956916985306805,-0.03459036350250244,-0.10088574886322021,-0.054614670512471264,-0.011941194534301758,-0.16886204481124878,-0.021278601077590054,-0.011733293533325195,-0.20337417721748352,-0.0524991824601031,-0.012975990772247314,-0.129204660654068,-0.04573241615036494,-0.015709996223449707,-0.0901648998260498,-0.032624695387873714,0.015552043914794922,-0.1517113447189331,-0.02745989890137679,0.0170900821685791,-0.19705826044082642,-0.044775508281979626,0.009996533393859863,-0.14756736159324646,-0.036238431868348187,0.003331780433654785,-0.11631166934967041,-0.025276448515448635
L,0.0,0.0,0.0,-0.04803591966629028,-0.012533903121948242,-0.01665521546342319,-0.09278261661529541,-0.04207015037536621,-0.028959353855633196,-0.132976233959198,-0.061512887477874756,-0.042489783308290896,-0.16367697715759277,-0.06595546007156372,-0.056437821528696475,-0.0718393325805664,-0.17273220419883728,-0.01356483663507646,-0.07843202352523804,-0.2553749084472656,-0.032927056244396624,-0.07957959175109863,-0.30614417791366577,-0.046542589953922686,-0.07966476678848267,-0.354518860578537,-0.05643464385607189,-0.043144285678863525,-0.17722445726394653,-0.01630203745403236,-0.045912325382232666,-0.21963483095169067,-0.04854502289631313,-0.04110002517700195,-0.1428118348121643,-0.055988488188766894,-0.037366509437561035,-0.09875643253326416,-0.053804659685873446,-0.013232111930847168,-0.1694130301475525,-0.02163289993145412,-0.014950692653656006,-0.2014687955379486,-0.05214966966845935,-0.016290128231048584,-0.12741392850875854,-0.04585457353928035,-0.01814568042755127,-0.08869093656539917,-0.033346594712519106,0.015197932720184326,-0.15325012803077698,-0.028175107604646143,0.01474088430404663,-0.1954885721206665,-0.04529663681127971,0.006740927696228027,-0.14487814903259277,-0.03740151732304042,0.0003229975700378418,-0.11370271444320679,-0.027053418970488963
L,0.0,0.0,0.0,-0.04637336730957031,-0.009778857231140137,-0.017165924974229085,-0.09214651584625244,-0.044145405292510986,-0.02924385256364559,-0.13053828477859497,-0.06529432535171509,-0.042499217756535757,-0.16021931171417236,-0.07068896293640137,-0.05616667083695148,-0.06871461868286133,-0.1752849519252777,-0.013384684540774572,-0.0746341347694397,-0.25978896021842957,-0.03118914886608337,-0.07508605718612671,-0.3117590844631195,-0.043052535124566305,-0.07489651441574097,-0.35868337750434875,-0.05184386260106777,-0.03984874486923218,-0.17871490120887756,-0.01674225143387531,-0.04552948474884033,-0.2209194302558899,-0.04979785866334652,-0.04142630100250244,-0.14542919397354126,-0.05772415510609363,-0.03721708059310913,-0.09958988428115845,-0.05508465654447292,-0.010496139526367188,-0.17033979296684265,-0.02266251444115852,-0.014255285263061523,-0.19970229268074036,-0.05415883249833797,-0.01610773801803589,-0.12723103165626526,-0.04904700405194973,-0.017861485481262207,-0.08726465702056885,-0.0368286628206036,0.018658459186553955,-0.15491420030593872,-0.029797657944705236,0.015572130680084229,-0.19322702288627625,-0.048292379446770894,0.007775306701660156,-0.14349865913391113,-0.04156703836515163,0.0017648935317993164,-0.11154213547706604,-0.031643561639334905
L,0.0,0.0,0.0,-0.04619711637496948,-0.010758936405181885,-0.015849123493048012,-0.09162431955337524,-0.04837334156036377,-0.026668960944029152,-0.1281176209449768,-0.06799513101577759,-0.039008375972720444,-0.15664857625961304,-0.07322204113006592,-0.052009832829448044,-0.06501102447509766,-0.1784886121749878,-0.010972913138779461,-0.07106542587280273,-0.2618425786495209,-0.02759645764550811,-0.07089865207672119,-0.3134933114051819,-0.03880919215104228,-0.0702507495880127,-0.35938677191734314,-0.047208499878856,-0.036472439765930176,-0.18010148406028748,-0.014870457135351955,-0.044262051582336426,-0.21783557534217834,-0.046649028331252396,-0.042021095752716064,-0.1421622931957245,-0.05432203856131679,-0.03772854804992676,-0.09578853845596313,-0.051660236686679184,-0.007425665855407715,-0.17028430104255676,-0.021391513541551888,-0.014492988586425781,-0.19964244961738586,-0.05219638419172412,-0.016979634761810303,-0.12647053599357605,-0.04711067748090869,-0.017237067222595215,-0.0864330530166626,-0.0348912670912469,0.0220220685005188,-0.15401390194892883,-0.029032490000339806,0.01580679416656494,-0.1926935911178589,-0.046809558540793716,0.007385075092315674,-0.14430880546569824,-0.03980792757889873,0.002869844436645508,-0.11416026949882507,-0.02977979627272731
L,0.0,0.0,0.0,-0.0426904559135437,-0.013053655624389648,-0.01177823189155447,-0.08641618490219116,-0.05341917276382446,-0.02059636562572109,-0.1191442608833313,-0.07539808750152588,-0.0315631788174926,-0.1450258493423462,-0.08316928148269653,-0.04325438029573547,-0.056956589221954346,-0.17606183886528015,-0.008268605167728538,-0.06471431255340576,-0.2613014578819275,-0.023416745657783622,-0.0667959451675415,-0.3141717314720154,-0.03271814174459564,-0.06758421659469604,-0.3585086613893509,-0.03966789058850395,-0.030840277671813965,-0.17817920446395874,-0.013826630259615058,-0.047240495681762695,-0.21298003196716309,-0.044360374281865234,-0.04682028293609619,-0.13897666335105896,-0.05045991874740707,-0.03977853059768677,-0.09060293436050415,-0.046378311882477874,-0.0037652254104614258,-0.16869163513183594,-0.021704119811516875,-0.019166529178619385,-0.191597580909729,-0.050656461338263625,-0.021784484386444092,-0.12158355116844177,-0.04471787549064743,-0.018039703369140625,-0.0839042067527771,-0.032030348847371215,0.02544093132019043,-0.15231135487556458,-0.030453774328094596,0.012232601642608643,-0.18248489499092102,-0.04631757474945175,0.0019571781158447266,-0.13506662845611572,-0.038826585928660506,-0.0008348226547241211,-0.10620620846748352,-0.028642385448080177
L,0.0,0.0,0.0,-0.04221600294113159,-0.013929784297943115,-0.008509344918621764,-0.08427506685256958,-0.0565335750579834,-0.015742035148633704,-0.11524307727813721,-0.08021241426467896,-0.025859675867451415,-0.13988786935806274,-0.08957302570343018,-0.03701551773954748,-0.052523672580718994,-0.17554670572280884,-0.004520176941497311,-0.06169396638870239,-0.2602062225341797,-0.01892990016747831,-0.06474167108535767,-0.3120669424533844,-0.027860294593466506,-0.06585776805877686,-0.35477930307388306,-0.0345692090075147,-0.027935385704040527,-0.17791113257408142,-0.01154137173105596,-0.04880613088607788,-0.20973557233810425,-0.04067881175686239,-0.048490285873413086,-0.13689377903938293,-0.04625948288847326,-0.03945797681808472,-0.09060454368591309,-0.04216860005070089,-0.002461850643157959,-0.169681578874588,-0.020751887498391852,-0.021946609020233154,-0.18841230869293213,-0.04827685424496053,-0.023947596549987793,-0.11789649724960327,-0.04167270430733083,-0.018076777458190918,-0.08099371194839478,-0.02903129117001413,0.025729835033416748,-0.15406906604766846,-0.030723662612928138,0.008527636528015137,-0.1799325942993164,-0.045766049561990485,-0.0010341405868530273,-0.1303783357143402,-0.03774482899714826,-0.0008914470672607422,-0.10099101066589355,-0.02736832344342588
L,0.0,0.0,0.0,-0.04183173179626465,-0.013146936893463135,-0.010311391636406597,-0.0845831036567688,-0.0546603798866272,-0.018195172272299942,-0.11608308553695679,-0.07772600650787354,-0.028510368860935387,-0.14104294776916504,-0.08620041608810425,-0.03959795223889273,-0.05455195903778076,-0.17570728063583374,-0.0060285902243606415,-0.0644041895866394,-0.25979340076446533,-0.020951382316326317,-0.0678146481513977,-0.31132006645202637,-0.03011524999854487,-0.06932181119918823,-0.3536488562822342,-0.03696605326948088,-0.02932119369506836,-0.17920950055122375,-0.012274099014376816,-0.05125826597213745,-0.20933988690376282,-0.042463110260342773,-0.05099374055862427,-0.1358911097049713,-0.04845194282350462,-0.04194682836532593,-0.08807235956192017,-0.04433353381571692,-0.003249943256378174,-0.171097993850708,-0.020869953058337387,-0.02335357666015625,-0.18653357028961182,-0.04971870543775481,-0.025194227695465088,-0.11554747819900513,-0.043810093275880035,-0.01928764581680298,-0.07745647430419922,-0.031163457281564888,0.025446176528930664,-0.15541326999664307,-0.030316434301113304,0.007979929447174072,-0.17711639404296875,-0.04652288319883269,-0.0017533302307128906,-0.12718889117240906,-0.03943464296278876,-0.0020492076873779297,-0.09749382734298706,-0.029408439494346794
L,0.0,0.0,0.0,-0.04056507349014282,-0.0183255672454834,-0.008324051613271877,-0.08084708452224731,-0.060899972915649414,-0.016163229348421737,-0.11071377992630005,-0.08411121368408203,-0.026729896070719406,-0.13465774059295654,-0.09476244449615479,-0.03824174158489768,-0.047489821910858154,-0.17549660801887512,-0.005823308473736688,-0.05781012773513794,-0.2596099376678467,-0.020636770280361816,-0.06238508224487305,-0.31083911657333374,-0.029927949758530303,-0.06482195854187012,-0.35252562165260315,-0.03678326808130805,-0.02398282289505005,-0.17879673838615417,-0.012752599420309707,-0.04823082685470581,-0.20781168341636658,-0.04196496434724395,-0.05018746852874756,-0.13679352402687073,-0.04790411271369521,-0.042054176330566406,-0.08931493759155273,-0.04414433740294044,0.0002936124801635742,-0.17061585187911987,-0.02169964216864173,-0.02322930097579956,-0.18376374244689941,-0.04912271850025718,-0.026066064834594727,-0.11536777019500732,-0.04322524495637481,-0.019837796688079834,-0.07712805271148682,-0.03113587327516143,0.027109801769256592,-0.154342919588089,-0.031380609946609184,0.00585174560546875,-0.17204630374908447,-0.04666425414598052,-0.004455506801605225,-0.12290129065513611,-0.03937648363626067,-0.003977179527282715,-0.09268379211425781,-0.029407385142803832
L,0.0,0.0,0.0,-0.03976035118103027,-0.017563283443450928,-0.009069801637792807,-0.07869094610214233,-0.06066131591796875,-0.017063852729165774,-0.10830855369567871,-0.0858733057975769,-0.02774995598372243,-0.13257169723510742,-0.09808516502380371,-0.039467890145147067,-0.04509842395782471,-0.17652705311775208,-0.005087707055622559,-0.05593615770339966,-0.2591308653354645,-0.020396873684489947,-0.0605810284614563,-0.310735285282135,-0.030282097266876917,-0.06288009881973267,-0.3535927087068558,-0.037542306216323595,-0.021190166473388672,-0.18023216724395752,-0.011698907570803385,-0.04590374231338501,-0.20707783102989197,-0.04123269426997922,-0.04716390371322632,-0.1366453468799591,-0.04787162724312566,-0.03838831186294556,-0.09053832292556763,-0.044610515566432696,0.0027655959129333496,-0.1734195351600647,-0.020501418368780833,-0.02157425880432129,-0.18387547135353088,-0.04832083392318509,-0.024042785167694092,-0.11531603336334229,-0.04279383677419446,-0.01758396625518799,-0.07710331678390503,-0.03090321864362977,0.028846800327301025,-0.15828680992126465,-0.030169673593604784,0.005111813545227051,-0.1729636788368225,-0.0459300208407285,-0.00345611572265625,-0.12318304181098938,-0.038949892254436236,-0.0007181763648986816,-0.09307128190994263,-0.029073091553414088
L,0.0,0.0,0.0,-0.045194268226623535,-0.010913491249084473,-0.011790132450897772,-0.09008598327636719,-0.05235868692398071,-0.02039667435272463,-0.12396836280822754,-0.07515603303909302,-0.03119173303528555,-0.1516956090927124,-0.0798538327217102,-0.0428523629186941,-0.06092119216918945,-0.1759074330329895,-0.0076232290109885525,-0.06943148374557495,-0.2598090171813965,-0.022051591726977904,-0.07154101133346558,-0.3118993043899536,-0.03124744102640875,-0.07265418767929077,-0.35544899106025696,-0.03830942727907427,-0.033772289752960205,-0.17795109748840332,-0.013209854553480227,-0.04851102828979492,-0.21596261858940125,-0.04275053583367594,-0.04635053873062134,-0.14252617955207825,-0.048915943431694586,-0.03905671834945679,-0.09280180931091309,-0.045201571959097464,-0.005543231964111328,-0.1683085560798645,-0.02106419049485453,-0.01859748363494873,-0.19668623805046082,-0.04924804561122187,-0.020502209663391113,-0.12629052996635437,-0.04344096623643168,-0.017480552196502686,-0.08517438173294067,-0.03121651366635092,0.02450859546661377,-0.15136274695396423,-0.029817050623734076,0.014035642147064209,-0.189039409160614,-0.04552432365997561,0.002946615219116211,-0.1417626440525055,-0.037972225177128394,-0.0019895434379577637,-0.10880976915359497,-0.027979992630918105
L,0.0,0.0,0.0,-0.04691720008850098,-0.009649872779846191,-0.01837842867225703,-0.09325885772705078,-0.04249972105026245,-0.03146782845706042,-0.13405239582061768,-0.06339585781097412,-0.045485294912758434,-0.1652509570121765,-0.06819915771484375,-0.05987521961778697,-0.07276707887649536,-0.17334100604057312,-0.01621517122239169,-0.081229567527771,-0.25840064883232117,-0.03544010550231036,-0.08364725112915039,-0.3105093240737915,-0.04808233261555728,-0.08437031507492065,-0.35901395976543427,-0.05735223323554095,-0.04348278045654297,-0.17849400639533997,-0.018856158037486637,-0.04691672325134277,-0.22313827276229858,-0.05202151418179568,-0.041870832443237305,-0.1461329162120819,-0.05906746119708117,-0.037633538246154785,-0.10153734683990479,-0.05622335479110774,-0.013103067874908447,-0.1711951196193695,-0.024176606465879047,-0.015206396579742432,-0.2040708065032959,-0.055818423186245525,-0.015579700469970703,-0.13015729188919067,-0.04909610704034861,-0.01647847890853882,-0.09102922677993774,-0.03599285290092524,0.016464531421661377,-0.1557425856590271,-0.030857687373462284,0.015405774116516113,-0.2000027298927307,-0.048953301762047374,0.00844264030456543,-0.1501036286354065,-0.041122249816361034,0.0028839707374572754,-0.11878091096878052,-0.030647087399664485
L,0.0,0.0,0.0,-0.05191195011138916,-0.013763129711151123,-0.01901535808376842,-0.09853655099868774,-0.044877469539642334,-0.033430586823149255,-0.14103960990905762,-0.06693470478057861,-0.04916436902515464,-0.17535126209259033,-0.07485383749008179,-0.06511144644848876,-0.07733291387557983,-0.18502992391586304,-0.015550553121491006,-0.08467328548431396,-0.27557677030563354,-0.03711358762614303,-0.08665889501571655,-0.33121442794799805,-0.051854583688898614,-0.08696264028549194,-0.3827704191207886,-0.062299854376240305,-0.04587352275848389,-0.18984448909759521,-0.01854713007144504,-0.0475536584854126,-0.2370395064353943,-0.054578031667395166,-0.04130828380584717,-0.15468603372573853,-0.0626978159629541,-0.03680276870727539,-0.10729187726974487,-0.0599323243581491,-0.013171195983886719,-0.1817229688167572,-0.024438531392140916,-0.013676047325134277,-0.2163482904434204,-0.05837941847078376,-0.01417386531829834,-0.13731664419174194,-0.05110400102369361,-0.016947686672210693,-0.09644180536270142,-0.036969292231722406,0.01695770025253296,-0.16387593746185303,-0.031748029657526544,0.01812136173248291,-0.21095246076583862,-0.05108615688316398,0.010671615600585938,-0.15720701217651367,-0.04214496097795539,0.003441154956817627,-0.12361535429954529,-0.030328092419429353
L,0.0,0.0,0.0,-0.05127328634262085,-0.014957904815673828,-0.02114197424595865,-0.10026580095291138,-0.0499500036239624,-0.03714473172073873,-0.14574086666107178,-0.0728759765625,-0.054216328998856866,-0.18177533149719238,-0.07947075366973877,-0.0714998543167642,-0.08000057935714722,-0.19366329908370972,-0.01961991935020002,-0.0885208249092102,-0.2866882383823395,-0.043292030682616556,-0.08990985155105591,-0.3438650965690613,-0.05961528419499906,-0.08986997604370117,-0.3979123830795288,-0.07128178327327284,-0.047024309635162354,-0.1990184485912323,-0.02232300302928003,-0.04728102684020996,-0.2466902732849121,-0.06085783987288984,-0.04111981391906738,-0.1617792546749115,-0.07035411148314985,-0.038841307163238525,-0.11345037817955017,-0.0685987621450952,-0.012928366661071777,-0.19058305025100708,-0.027938568955116594,-0.012165963649749756,-0.2260897159576416,-0.06420986353402647,-0.013474524021148682,-0.1440085470676422,-0.05741972475295576,-0.017761290073394775,-0.09971040487289429,-0.04335007070546659,0.018462061882019043,-0.17235538363456726,-0.03510432316904577,0.020575404167175293,-0.21880480647087097,-0.055945537974887216,0.012037038803100586,-0.163926899433136,-0.04744045435433897,0.0031943321228027344,-0.12893220782279968,-0.03576670213585409
L,0.0,0.0,0.0,-0.0539589524269104,-0.0148543119430542,-0.022955021054712255,-0.10618948936462402,-0.05227029323577881,-0.040241265834537465,-0.15443313121795654,-0.07366424798965454,-0.058353936464754064,-0.1936020851135254,-0.07857310771942139,-0.07680767977353664,-0.08276104927062988,-0.2060849368572235,-0.02472011388954254,-0.08968466520309448,-0.3069419264793396,-0.05077594348904224,-0.09022247791290283,-0.36911843717098236,-0.06856806033965679,-0.0890551209449768,-0.4293065369129181,-0.08112501555797191,-0.04583775997161865,-0.2130063772201538,-0.027439234943357427,-0.042147040367126465,-0.25774967670440674,-0.06948377394792171,-0.03676527738571167,-0.1672651469707489,-0.07987226003524395,-0.03483867645263672,-0.1138957142829895,-0.07799641990777584,-0.008891820907592773,-0.2035081386566162,-0.032963456751075704,-0.005182743072509766,-0.23478150367736816,-0.07191956246015163,-0.0063626766204833984,-0.14842668175697327,-0.06460841947909923,-0.010818958282470703,-0.1019906997680664,-0.049582163037029225,0.02379453182220459,-0.1821410059928894,-0.04009774902578922,0.02932792901992798,-0.22738540172576904,-0.06285207921382518,0.021658003330230713,-0.16968375444412231,-0.053633468390670735,0.013292253017425537,-0.13469529151916504,-0.04085318201896282
L,0.0,0.0,0.0,-0.05731111764907837,-0.02609086036682129,-0.023043585906222575,-0.10842007398605347,-0.062046170234680176,-0.041925854945972674,-0.15991973876953125,-0.08620333671569824,-0.06178783994396042,-0.199762761592865,-0.09537208080291748,-0.08165062960465264,-0.08383399248123169,-0.22180190682411194,-0.024678064475253336,-0.08907359838485718,-0.3255266547203064,-0.055127825553014986,-0.08895695209503174,-0.3888026773929596,-0.07721851762612175,-0.0869937539100647,-0.4500671327114105,-0.09231713410694908,-0.046569764614105225,-0.2268100082874298,-0.026563689077690356,-0.04136526584625244,-0.27226686477661133,-0.07042245563347649,-0.03786534070968628,-0.17789870500564575,-0.08124434944470238,-0.038413166999816895,-0.12472471594810486,-0.08020817484934639,-0.008421719074249268,-0.21517285704612732,-0.031566414947107546,-0.0032402873039245605,-0.2492232322692871,-0.07280043509085488,-0.008130013942718506,-0.15746620297431946,-0.06462921198685478,-0.016084253787994385,-0.10924062132835388,-0.04880737882335495,0.0239565372467041,-0.19211912155151367,-0.03810713809211563,0.03186511993408203,-0.2375165820121765,-0.061616353655651324,0.020398199558258057,-0.17357176542282104,-0.05107320096571755,0.00840747356414795,-0.13594815135002136,-0.037319101358249895
L,0.0,0.0,0.0,-0.0585213303565979,-0.02795124053955078,-0.02513933243199684,-0.11126691102981567,-0.06289654970169067,-0.04585809880837299,-0.1654338836669922,-0.08540886640548706,-0.06733671450957157,-0.20730167627334595,-0.09482985734939575,-0.08876244598969318,-0.08853936195373535,-0.22931993007659912,-0.02791006924554207,-0.09456461668014526,-0.33661192655563354,-0.06036733338579037,-0.09460574388504028,-0.4030575305223465,-0.08381801718815662,-0.09332197904586792,-0.46771717071533203,-0.09969591224535801,-0.049967169761657715,-0.23592090606689453,-0.029393651205743332,-0.04500532150268555,-0.2803572416305542,-0.0748635890518079,-0.0403713583946228,-0.18206629157066345,-0.08606850231036045,-0.04111987352371216,-0.12870275974273682,-0.08514580750807621,-0.009836792945861816,-0.2250066101551056,-0.03412363180860378,-0.003770768642425537,-0.2600488066673279,-0.07779259109839298,-0.008120894432067871,-0.1624268889427185,-0.06946495795592167,-0.016716301441192627,-0.11280375719070435,-0.0529677035842786,0.024073243141174316,-0.20297926664352417,-0.04041447365626194,0.033369481563568115,-0.24883851408958435,-0.06522744024142124,0.021519064903259277,-0.18095272779464722,-0.05402205014571049,0.00874871015548706,-0.1423611044883728,-0.03941880414232113
L,0.0,0.0,0.0,-0.05646699666976929,-0.02085644006729126,-0.029039548798907244,-0.1127515435218811,-0.05776810646057129,-0.051351387142646754,-0.16814333200454712,-0.07909989356994629,-0.0739684254820232,-0.21137076616287231,-0.08661991357803345,-0.09659288832496449,-0.09169548749923706,-0.2290210723876953,-0.03256192439745709,-0.09884059429168701,-0.3402751088142395,-0.06550632426093861,-0.09894675016403198,-0.40852662920951843,-0.08804485955785557,-0.09826654195785522,-0.4744624197483063,-0.10355698326181217,-0.05149734020233154,-0.2373153269290924,-0.03400391349147602,-0.046454429626464844,-0.2829906642436981,-0.08360994616102024,-0.0398368239402771,-0.17962494492530823,-0.09596279272388264,-0.0404699444770813,-0.12492483854293823,-0.0945297704036121,-0.01016688346862793,-0.2283521294593811,-0.03894675904463574,-0.0026570558547973633,-0.2615383565425873,-0.08655878910373493,-0.006071865558624268,-0.1598282754421234,-0.07899671056817814,-0.015509247779846191,-0.10993319749832153,-0.06196915739725872,0.0256384015083313,-0.20837563276290894,-0.04575607934545323,0.034768640995025635,-0.2507389485836029,-0.07369234421800419,0.02394270896911621,-0.1797785758972168,-0.06373289236377522,0.010484814643859863,-0.14090493321418762,-0.04940079534004971
